Time	L POR X [px]	L POR Y [px]	L Diam [mm]	R POR X [px]	R POR Y [px]	R Diam [mm]
1498591452381274	417.87	681.94	3.81	577.25	904.21	3.75
1498591452384638	416.43	676.11	3.81	576.12	903.20	3.75
1498591452387903	417.38	678.01	3.81	577.75	904.95	3.75
1498591452391265	419.43	677.17	3.81	575.07	905.52	3.75
1498591452394598	418.68	679.99	3.80	576.95	904.09	3.75
1498591452397960	410.66	678.50	3.80	573.58	905.29	3.76
1498591452401218	419.33	676.95	3.81	573.98	906.35	3.75
1498591452404567	414.49	682.07	3.80	576.70	903.26	3.75
1498591452407924	417.09	679.96	3.81	577.89	904.64	3.75
1498591452411285	417.88	683.77	3.81	578.39	904.78	3.75
1498591452414641	413.46	679.71	3.80	577.03	906.00	3.75
1498591452417926	417.87	678.79	3.81	576.85	906.38	3.75
1498591452421254	417.15	680.93	3.81	575.64	905.72	3.75
1498591452424612	414.06	676.67	3.80	576.28	907.35	3.76
1498591452427971	413.90	680.12	3.80	573.56	906.46	3.75
1498591452431246	412.18	677.42	3.80	577.33	904.49	3.75
1498591452434578	411.05	682.05	3.80	577.26	908.92	3.75
1498591452437939	417.35	677.37	3.81	573.31	907.79	3.76
1498591452441297	416.37	677.79	3.81	574.47	910.50	3.76
1498591452444554	413.52	677.04	3.81	578.61	904.66	3.75
1498591452447907	412.35	676.66	3.80	577.62	903.84	3.75
1498591452451263	415.31	679.96	3.80	574.63	906.95	3.75
1498591452454623	415.30	676.10	3.80	573.06	906.44	3.75
1498591452457900	418.35	680.95	3.81	575.47	907.17	3.75
1498591452461217	416.45	677.31	3.81	574.65	904.44	3.75
1498591452464591	413.71	676.06	3.81	578.48	906.27	3.75
1498591452467948	417.71	678.28	3.81	577.62	904.76	3.75
1498591452471243	417.92	676.61	3.80	576.82	905.92	3.75
1498591452474553	416.65	679.21	3.81	575.07	904.67	3.75
1498591452477914	417.18	678.76	3.81	575.94	906.05	3.75
1498591452481275	419.39	678.76	3.81	578.57	905.02	3.75
1498591452484622	420.96	678.28	3.81	573.81	904.85	3.74
1498591452487913	415.98	679.42	3.81	573.54	907.71	3.75
1498591452491241	417.26	680.08	3.80	576.73	904.48	3.76
1498591452494599	415.52	678.92	3.81	576.57	899.89	3.75
1498591452497972	418.45	678.55	3.81	573.00	903.15	3.75
1498591452501209	418.48	680.53	3.81	574.00	902.29	3.75
1498591452504569	415.25	680.84	3.80	575.77	901.70	3.75
1498591452507928	419.48	677.76	3.81	575.81	908.92	3.75
1498591452511287	416.55	679.97	3.81	577.43	902.78	3.75
1498591452514581	416.80	679.13	3.81	579.84	904.07	3.75
1498591452517895	418.71	678.76	3.81	579.10	906.13	3.75
1498591452521254	414.51	679.52	3.80	578.06	904.94	3.75
1498591452524601	417.03	677.08	3.80	580.75	906.10	3.75
1498591452527883	414.32	677.81	3.81	580.98	903.86	3.75
1498591452531243	414.29	679.70	3.81	579.47	906.00	3.75
1498591452534579	413.05	678.16	3.80	580.44	905.79	3.75
1498591452537937	416.21	679.68	3.81	578.70	904.22	3.75
1498591452541225	414.31	679.81	3.80	581.09	904.58	3.75
1498591452544548	417.95	676.41	3.81	578.88	906.03	3.75
1498591452547903	414.87	678.66	3.80	580.95	906.29	3.75
1498591452551261	412.53	680.43	3.80	580.26	907.57	3.75
1498591452554629	416.01	677.65	3.80	579.52	905.71	3.75
1498591452557881	413.12	678.55	3.80	580.07	904.67	3.76
1498591452561228	413.94	679.86	3.80	581.18	906.87	3.75
1498591452564589	414.20	678.09	3.80	579.22	905.94	3.75
1498591452567949	415.93	683.93	3.81	578.43	905.95	3.76
1498591452571207	413.76	683.94	3.80	581.14	905.95	3.75
1498591452574560	412.86	682.36	3.80	579.30	901.75	3.75
1498591452577914	418.23	680.71	3.81	579.16	905.14	3.75
1498591452581275	415.68	679.54	3.80	578.65	906.14	3.75
1498591452584637	419.59	678.41	3.81	579.59	903.18	3.75
1498591452587886	415.07	679.42	3.80	579.91	908.38	3.75
1498591452591241	415.94	677.71	3.80	578.89	906.30	3.75
1498591452594591	415.44	676.31	3.80	578.26	909.53	3.76
1498591452597963	412.37	679.24	3.81	576.90	905.91	3.75
1498591452601236	419.09	678.67	3.81	577.46	904.00	3.75
1498591452604563	413.43	678.72	3.80	581.27	904.33	3.75
1498591452607929	418.33	676.78	3.81	578.09	905.21	3.75
1498591452611287	410.05	683.08	3.80	579.28	905.43	3.76
1498591452614568	412.30	679.75	3.80	581.01	904.37	3.75
1498591452617895	417.53	678.27	3.81	581.99	905.54	3.75
1498591452621255	412.79	678.87	3.81	579.10	906.76	3.76
1498591452624615	419.36	679.62	3.81	578.01	905.53	3.75
1498591452627876	416.21	682.65	3.80	580.84	904.97	3.75
1498591452631227	417.95	678.98	3.81	580.67	904.53	3.75
1498591452634584	418.15	676.69	3.80	581.43	905.80	3.76
1498591452637934	419.02	678.30	3.80	575.61	904.98	3.75
1498591452641196	413.79	680.33	3.80	574.33	903.13	3.74
1498591452644560	415.84	680.44	3.80	574.46	903.67	3.75
1498591452647904	410.95	679.42	3.80	574.84	904.90	3.75
1498591452651262	419.34	680.45	3.81	573.05	905.51	3.75
1498591452654627	418.24	680.47	3.81	576.36	903.40	3.75
1498591452657860	417.42	676.09	3.81	577.22	903.39	3.75
1498591452661230	416.75	680.75	3.81	577.05	901.19	3.75
1498591452664589	416.24	678.65	3.82	574.12	906.45	3.75
1498591452667938	416.63	679.85	3.81	574.53	903.22	3.74
1498591452671198	416.01	681.20	3.80	576.76	903.72	3.75
1498591452674565	418.04	674.92	3.80	573.12	908.08	3.75
1498591452677915	412.46	678.57	3.80	575.73	902.74	3.76
1498591452681275	412.96	679.44	3.81	574.76	902.94	3.75
1498591452684538	416.40	678.98	3.81	573.88	904.99	3.75
1498591452687880	412.82	675.34	3.80	576.03	906.85	3.75
1498591452691245	417.91	678.07	3.80	576.13	905.43	3.75
1498591452694604	419.42	676.89	3.81	572.62	904.45	3.75
1498591452697879	415.77	680.69	3.81	573.52	902.63	3.75
1498591452701208	413.76	678.91	3.81	575.32	902.73	3.76
1498591452704569	413.43	676.20	3.80	574.79	903.47	3.75
1498591452707927	417.18	677.94	3.80	573.78	902.00	3.75
1498591452711204	413.76	675.89	3.80	574.57	906.34	3.75
1498591452714532	417.92	678.11	3.80	573.83	904.34	3.75
1498591452717896	416.15	679.71	3.80	573.97	903.37	3.74
1498591452721252	415.79	679.88	3.81	572.25	902.14	3.74
1498591452724611	421.09	679.04	3.81	575.33	904.62	3.75
1498591452727878	417.29	679.38	3.81	572.37	904.73	3.75
1498591452731222	417.76	678.68	3.81	578.26	903.44	3.75
1498591452734579	415.50	680.69	3.81	574.31	906.59	3.75
1498591452737939	417.58	678.80	3.81	575.73	903.89	3.75
1498591452741219	415.95	681.52	3.81	574.85	905.86	3.75
1498591452744545	411.56	678.38	3.80	575.91	903.50	3.75
1498591452747904	417.44	682.02	3.81	577.62	903.80	3.75
1498591452751264	413.24	681.71	3.80	573.55	906.63	3.74
1498591452754531	417.91	680.79	3.80	575.66	901.46	3.75
1498591452757868	412.38	678.06	3.80	573.54	910.88	3.75
1498591452761232	412.21	678.70	3.80	574.89	903.35	3.75
1498591452764591	416.73	678.98	3.81	573.46	903.17	3.75
1498591452767864	412.68	678.19	3.81	574.54	905.44	3.75
1498591452771184	416.35	677.39	3.81	576.16	906.16	3.75
1498591452774559	414.03	677.93	3.81	575.23	907.06	3.75
1498591452777916	415.07	676.05	3.81	576.15	903.14	3.74
1498591452781194	416.26	680.08	3.81	573.99	904.93	3.75
1498591452784547	413.72	682.14	3.81	575.89	905.13	3.75
1498591452787881	411.07	677.99	3.80	575.72	903.79	3.75
1498591452791243	413.70	679.67	3.80	577.05	903.63	3.75
1498591452794603	415.94	681.67	3.80	575.72	900.85	3.75
1498591452797883	414.69	678.24	3.80	576.67	904.73	3.75
1498591452801210	418.77	679.38	3.81	576.09	902.71	3.75
1498591452804566	415.38	675.42	3.80	578.99	900.77	3.75
1498591452807929	412.43	678.55	3.80	578.18	904.54	3.75
1498591452811204	419.27	679.18	3.80	574.47	903.20	3.75
1498591452814543	414.31	677.09	3.80	578.24	905.43	3.75
1498591452817895	415.74	680.37	3.81	574.33	902.93	3.75
1498591452821253	417.39	681.22	3.80	571.71	904.52	3.75
1498591452824534	417.31	678.43	3.81	572.87	905.73	3.74
1498591452827865	417.69	680.30	3.80	575.86	902.65	3.75
1498591452831220	418.49	679.08	3.80	576.50	900.07	3.75
1498591452834584	417.35	680.47	3.80	576.23	901.07	3.75
1498591452837869	413.24	680.00	3.80	575.41	906.11	3.75
1498591452841190	413.13	679.69	3.80	573.26	904.28	3.75
1498591452844547	411.11	681.58	3.80	575.08	903.85	3.75
1498591452847907	415.99	679.05	3.81	575.93	904.00	3.75
1498591452851195	420.42	679.08	3.81	574.42	902.72	3.75
1498591452854552	412.43	676.69	3.80	577.19	903.43	3.75
1498591452857871	412.81	677.79	3.81	574.42	904.00	3.75
1498591452861230	415.01	677.30	3.81	580.97	905.84	3.74
1498591452864579	417.61	678.41	3.80	576.81	902.65	3.75
1498591452867840	411.93	681.23	3.80	576.09	904.19	3.75
1498591452871198	414.60	681.49	3.80	576.46	904.32	3.74
1498591452874557	420.18	680.31	3.80	575.39	901.89	3.75
1498591452877916	415.22	677.99	3.80	575.67	903.52	3.74
1498591452881172	415.02	678.74	3.80	574.01	903.09	3.75
1498591452884524	417.38	680.47	3.81	574.34	899.81	3.75
1498591452887886	416.57	681.34	3.81	574.58	898.78	3.75
1498591452891245	421.66	679.22	3.81	572.57	906.43	3.75
1498591452894521	422.38	678.46	3.81	576.82	903.88	3.74
1498591452897850	412.69	681.56	3.81	575.05	904.64	3.75
1498591452901209	412.42	679.77	3.81	577.10	902.24	3.75
1498591452904567	415.62	680.52	3.81	576.48	904.32	3.74
1498591452907855	411.88	677.98	3.81	576.46	906.39	3.75
1498591452911181	412.21	676.75	3.81	575.55	901.05	3.75
1498591452914540	420.07	679.90	3.81	578.11	903.77	3.75
1498591452917895	412.97	679.34	3.80	574.05	904.93	3.75
1498591452921184	411.45	680.77	3.80	578.18	904.09	3.75
1498591452924496	416.15	677.81	3.81	577.35	905.93	3.75
1498591452927861	416.52	681.34	3.80	575.44	906.01	3.75
1498591452931224	418.10	677.70	3.81	579.10	905.60	3.75
1498591452934584	414.47	677.99	3.80	575.58	901.88	3.75
1498591452937845	419.62	678.54	3.81	577.64	899.46	3.75
1498591452941201	418.84	678.72	3.81	574.13	903.38	3.75
1498591452944548	417.35	679.82	3.81	573.84	904.95	3.75
1498591452947909	415.60	679.18	3.80	573.69	902.06	3.74
1498591452951184	419.46	680.09	3.81	576.03	906.80	3.75
1498591452954529	415.60	679.16	3.80	573.90	905.08	3.75
1498591452957869	416.04	681.06	3.81	572.05	901.26	3.74
1498591452961231	413.76	679.35	3.80	571.82	901.38	3.74
1498591452964510	415.89	680.40	3.80	574.92	900.43	3.75
1498591452967840	414.22	677.40	3.80	576.10	904.45	3.75
1498591452971201	418.23	677.91	3.81	574.70	905.88	3.75
1498591452974560	411.81	678.75	3.80	574.15	904.15	3.75
1498591452977909	419.60	675.32	3.81	575.37	901.57	3.75
1498591452981168	416.73	679.64	3.81	573.39	903.72	3.75
1498591452984524	418.74	678.35	3.81	574.83	900.98	3.75
1498591452987883	417.62	678.55	3.80	575.52	906.11	3.75
1498591452991243	413.46	678.87	3.81	573.65	903.11	3.75
1498591452994497	415.19	680.85	3.80	572.30	902.30	3.75
1498591452997849	415.47	679.82	3.80	574.00	905.31	3.74
1498591453001208	420.24	677.88	3.81	576.88	908.89	3.75
1498591453004569	416.52	678.55	3.81	576.49	905.39	3.74
1498591453007814	416.99	680.63	3.81	574.17	905.77	3.75
1498591453011174	413.29	680.15	3.81	575.73	897.29	3.75
1498591453014546	417.03	679.97	3.81	576.88	904.36	3.76
1498591453017894	417.86	676.54	3.81	576.25	907.85	3.75
1498591453021155	417.55	678.74	3.80	578.17	905.64	3.75
1498591453024527	414.62	679.44	3.81	576.23	902.51	3.75
1498591453027862	416.02	676.47	3.80	575.28	905.68	3.75
1498591453031222	413.23	680.34	3.80	575.51	904.06	3.75
1498591453034489	411.70	679.65	3.80	575.73	900.64	3.75
1498591453037817	419.75	680.12	3.81	574.60	904.92	3.75
1498591453041190	419.17	681.22	3.81	572.54	905.10	3.75
1498591453044545	415.74	678.47	3.80	576.91	902.40	3.75
1498591453047908	413.70	679.57	3.81	576.15	903.22	3.75
1498591453051174	414.95	680.18	3.80	574.38	903.62	3.74
1498591453054524	414.40	680.66	3.80	575.08	905.30	3.75
1498591453057869	414.96	679.21	3.80	573.64	905.20	3.75
1498591453061232	413.73	681.29	3.80	577.13	904.05	3.74
1498591453064501	418.51	681.86	3.81	573.21	902.47	3.75
1498591453067840	416.44	679.86	3.80	574.56	904.00	3.75
1498591453071194	412.61	683.18	3.81	573.52	898.86	3.75
1498591453074558	416.89	678.08	3.80	573.41	902.74	3.75
1498591453077798	417.43	679.09	3.81	575.75	904.39	3.74
1498591453081157	412.21	677.81	3.81	573.42	905.69	3.75
1498591453084523	415.13	680.28	3.81	575.77	905.26	3.76
1498591453087884	415.23	675.33	3.81	577.70	905.05	3.76
1498591453091153	418.48	679.75	3.81	578.96	901.13	3.76
1498591453094525	416.93	681.29	3.80	575.37	902.30	3.75
1498591453097842	415.59	677.76	3.80	574.63	900.70	3.75
1498591453101210	418.96	681.16	3.81	576.12	901.39	3.75
1498591453104464	412.38	677.88	3.81	576.48	903.40	3.75
1498591453107821	412.53	680.32	3.80	573.76	902.73	3.74
1498591453111176	415.01	681.51	3.81	575.95	902.78	3.75
1498591453114546	415.85	678.70	3.80	574.39	906.74	3.75
1498591453117896	418.39	678.39	3.81	572.99	905.58	3.75
1498591453121148	413.04	680.18	3.80	575.47	899.62	3.75
1498591453124504	411.07	680.43	3.80	574.70	906.89	3.75
1498591453127861	414.39	680.61	3.80	574.48	908.00	3.75
1498591453131224	419.47	679.34	3.81	573.60	901.53	3.74
1498591453134503	413.34	678.73	3.80	573.12	903.04	3.74
1498591453137829	413.56	681.71	3.81	576.49	904.56	3.75
1498591453141187	411.48	682.72	3.81	573.98	905.23	3.75
1498591453144545	415.48	676.31	3.81	574.18	900.81	3.75
1498591453147811	416.09	680.80	3.81	578.32	906.98	3.75
1498591453151150	408.35	682.66	3.81	575.47	903.59	3.75
1498591453154523	414.00	676.89	3.81	576.69	904.12	3.75
1498591453157866	415.32	678.75	3.81	577.41	904.68	3.75
1498591453161133	415.09	679.71	3.80	575.13	906.20	3.76
1498591453164484	416.17	678.00	3.81	575.66	906.62	3.75
1498591453167837	416.87	678.93	3.80	576.10	904.87	3.76
1498591453171200	415.97	679.97	3.81	575.46	904.01	3.75
1498591453174561	411.32	679.40	3.80	576.58	905.78	3.75
1498591453177817	418.84	677.44	3.81	575.11	903.96	3.75
1498591453181164	414.05	678.70	3.81	577.12	905.57	3.75
1498591453184521	416.16	681.66	3.80	573.20	903.74	3.75
1498591453187886	413.29	681.57	3.81	572.47	902.25	3.74
1498591453191131	416.16	679.76	3.80	575.67	903.13	3.74
1498591453194496	419.30	682.11	3.81	575.97	903.83	3.75
1498591453197848	419.77	678.99	3.81	574.91	898.08	3.75
1498591453201211	421.62	683.44	3.81	573.39	900.84	3.75
1498591453204471	416.43	678.89	3.80	577.24	903.86	3.75
1498591453207821	417.94	676.82	3.80	576.28	903.58	3.75
1498591453211173	413.74	679.58	3.81	574.16	904.63	3.75
1498591453214543	418.06	680.15	3.81	575.61	904.85	3.75
1498591453217807	412.99	679.92	3.80	571.81	904.23	3.75
1498591453221138	419.14	681.01	3.81	573.49	904.33	3.75
1498591453224503	422.27	673.63	3.81	575.55	906.65	3.75
1498591453227863	414.40	679.94	3.81	573.93	903.74	3.75
1498591453231152	414.02	679.83	3.81	573.49	904.93	3.75
1498591453234499	416.06	682.89	3.80	576.65	904.33	3.75
1498591453237829	418.58	682.21	3.81	575.17	905.47	3.75
1498591453241193	416.19	678.14	3.81	573.90	903.75	3.75
1498591453244545	414.06	678.27	3.80	575.61	902.59	3.75
1498591453247821	415.19	679.11	3.80	573.25	903.75	3.75
1498591453251157	416.59	681.38	3.81	575.12	902.84	3.75
1498591453254527	410.89	679.17	3.80	574.87	906.83	3.75
1498591453257873	416.38	680.15	3.81	573.24	903.63	3.75
1498591453261119	415.81	678.29	3.80	575.08	904.15	3.74
1498591453264484	415.99	677.49	3.80	578.61	905.74	3.75
1498591453267836	415.17	679.90	3.81	573.44	904.30	3.75
1498591453271199	417.36	680.40	3.80	576.48	904.88	3.75
1498591453274457	416.65	678.38	3.81	576.82	905.10	3.75
1498591453277804	419.99	676.51	3.80	575.49	906.41	3.75
1498591453281167	415.42	684.84	3.81	578.77	904.50	3.75
1498591453284526	412.59	679.85	3.80	573.50	908.87	3.75
1498591453287887	415.38	676.42	3.81	575.55	904.41	3.75
1498591453291140	418.55	679.43	3.80	576.52	904.00	3.75
1498591453294493	416.17	680.18	3.80	576.81	903.36	3.75
1498591453297851	415.14	679.00	3.81	575.64	905.26	3.75
1498591453301130	417.47	678.56	3.81	576.43	904.09	3.75
1498591453304460	411.74	677.44	3.80	579.34	904.46	3.75
1498591453307826	414.18	678.59	3.80	575.31	904.51	3.75
1498591453311175	412.16	679.82	3.80	577.44	905.45	3.75
1498591453314541	414.64	675.38	3.80	577.43	904.16	3.75
1498591453317811	413.44	678.40	3.80	575.98	907.46	3.75
1498591453321142	418.39	679.85	3.81	579.43	905.79	3.75
1498591453324488	414.18	681.80	3.80	573.91	905.31	3.75
1498591453327863	411.78	681.24	3.81	575.34	904.44	3.75
1498591453331113	415.71	679.06	3.81	576.38	905.93	3.75
1498591453334482	416.24	680.13	3.81	577.38	902.86	3.74
1498591453337827	415.18	677.24	3.80	577.86	908.01	3.75
1498591453341187	412.08	682.44	3.80	575.79	904.06	3.75
1498591453344449	416.21	681.24	3.81	574.16	901.80	3.76
1498591453347809	413.24	678.17	3.80	575.00	906.72	3.75
1498591453351155	415.69	678.45	3.81	574.37	905.23	3.74
1498591453354520	414.10	677.78	3.81	575.60	909.29	3.75
1498591453357874	418.00	679.61	3.80	572.75	906.27	3.75
1498591453361137	413.53	677.78	3.81	575.46	909.62	3.75
1498591453364482	415.16	678.69	3.80	574.09	907.44	3.75
1498591453367840	412.09	680.93	3.81	575.70	903.32	3.75
1498591453371201	414.81	682.22	3.81	575.79	902.82	3.75
1498591453374468	414.46	678.07	3.80	575.67	902.94	3.75
1498591453377811	416.22	679.29	3.81	577.83	905.65	3.75
1498591453381165	421.94	680.57	3.81	575.70	902.42	3.75
1498591453384528	416.52	679.95	3.81	575.85	905.30	3.75
1498591453387784	415.74	679.89	3.80	578.11	904.53	3.75
1498591453391131	411.07	683.12	3.80	575.91	906.15	3.75
1498591453394499	416.46	678.49	3.81	576.30	904.65	3.75
1498591453397851	412.49	677.77	3.80	578.38	905.69	3.75
1498591453401127	418.91	676.97	3.81	575.43	905.04	3.76
1498591453404461	419.10	678.52	3.80	579.09	901.08	3.75
1498591453407817	415.63	678.35	3.80	575.08	903.69	3.75
1498591453411171	419.43	677.19	3.81	575.13	904.38	3.75
1498591453414432	409.39	679.20	3.80	572.95	903.47	3.75
1498591453417793	410.16	678.62	3.80	575.92	906.31	3.75
1498591453421132	415.02	677.53	3.80	577.96	904.09	3.75
1498591453424503	413.36	680.28	3.81	574.80	900.43	3.75
1498591453427862	414.16	680.70	3.81	572.98	905.37	3.75
1498591453431137	412.89	680.30	3.80	574.69	903.72	3.75
1498591453434470	418.03	681.25	3.80	573.64	902.53	3.75
1498591453437830	418.77	676.35	3.80	576.42	904.16	3.75
1498591453441179	416.36	679.41	3.81	575.40	906.62	3.74
1498591453444431	415.80	680.53	3.80	574.29	903.54	3.75
1498591453447795	414.13	679.90	3.80	576.75	910.70	3.75
1498591453451152	416.68	680.07	3.80	575.68	902.24	3.75
1498591453454525	416.35	678.81	3.80	575.71	904.61	3.75
1498591453457771	418.71	678.00	3.81	574.56	902.33	3.75
1498591453461117	418.41	677.89	3.81	574.08	902.41	3.75
1498591453464479	411.28	677.18	3.80	574.35	901.20	3.75
1498591453467842	411.41	685.87	3.80	572.09	904.41	3.75
1498591453471112	414.09	679.84	3.80	574.07	904.36	3.75
1498591453474466	414.76	679.77	3.81	572.96	904.03	3.75
1498591453477810	414.66	679.59	3.81	574.86	907.71	3.75
1498591453481167	415.78	678.40	3.81	572.97	904.80	3.75
1498591453484449	415.06	675.92	3.81	576.91	905.14	3.75
1498591453487798	417.51	678.69	3.80	574.86	905.36	3.75
1498591453491132	413.72	678.83	3.80	575.98	903.58	3.75
1498591453494497	411.20	679.24	3.80	575.26	904.74	3.74
1498591453497849	414.89	680.59	3.80	576.52	901.26	3.75
1498591453501099	420.69	677.29	3.80	572.04	904.64	3.75
1498591453504469	417.39	679.25	3.80	574.11	907.03	3.75
1498591453507805	411.58	674.28	3.80	575.30	903.62	3.74
1498591453511178	414.32	681.28	3.80	575.84	902.18	3.75
1498591453514436	419.57	677.68	3.81	573.91	903.11	3.75
1498591453517782	418.23	676.43	3.81	574.72	902.04	3.75
1498591453521144	414.52	681.28	3.81	574.21	907.35	3.75
1498591453524502	413.57	676.97	3.80	572.51	905.51	3.75
1498591453527770	414.14	682.26	3.80	574.45	908.41	3.75
1498591453531106	413.24	679.33	3.80	574.10	902.00	3.75
1498591453534468	414.11	678.04	3.81	572.87	902.98	3.75
1498591453537832	418.69	682.85	3.80	578.34	902.93	3.74
1498591453541123	419.52	680.21	3.80	578.41	906.32	3.75
1498591453544460	413.07	681.59	3.80	574.74	902.88	3.75
1498591453547797	419.04	679.50	3.81	574.41	900.95	3.75
1498591453551156	416.61	672.46	3.81	572.37	904.22	3.74
1498591453554427	414.26	678.11	3.80	574.50	900.66	3.75
1498591453557784	419.75	677.36	3.81	575.51	904.07	3.75
1498591453561122	418.01	675.81	3.81	575.22	901.62	3.75
1498591453564488	415.39	678.23	3.81	576.22	905.65	3.75
1498591453567840	414.78	680.57	3.80	575.07	904.89	3.75
1498591453571120	414.54	679.86	3.81	575.25	903.22	3.75
1498591453574447	411.63	678.63	3.81	572.89	904.15	3.75
1498591453577810	416.06	678.12	3.80	574.70	905.97	3.75
1498591453581165	419.45	676.59	3.81	576.81	899.16	3.75
1498591453584447	415.94	682.21	3.80	574.33	906.06	3.75
1498591453587775	412.50	680.95	3.81	575.96	901.82	3.75
1498591453591132	415.95	679.82	3.81	574.88	905.34	3.75
1498591453594495	417.62	678.56	3.81	575.34	903.17	3.75
1498591453597772	416.53	678.52	3.80	574.48	904.29	3.75
1498591453601102	417.47	679.98	3.80	574.35	905.74	3.75
1498591453604459	411.32	677.76	3.80	579.12	904.38	3.74
1498591453607819	415.37	678.64	3.80	577.71	903.33	3.75
1498591453611098	417.48	679.36	3.80	576.37	905.37	3.75
